User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,engagement,Purchase_Frequency_norm,Total_Spending_norm,engagement_norm,implicit_rating,AgeBucket,IncomeBucket,category_id
#440,64,Male,Suburban,57991.0,Technology,20,8,32,3462.0,Health & Beauty,550.0,30,True,580.0,0.8888888888888888,0.685862563828722,0.9077916090364223,0.7994173146265672,55-64,Medium,3
#441,51,Female,Urban,99057.0,Technology,12,3,32,2818.0,Apparel,114.0,3,False,117.0,0.3333333333333333,0.5515302206054133,0.17171428117200044,0.41536002738963607,45-54,Medium,0
#442,49,Male,Rural,133193.0,Travel,11,1,163,3583.0,Electronics,339.0,43,True,382.0,0.1111111111111111,0.7111020258318592,0.5930112398848986,0.4292970356128265,45-54,High,2
#443,42,Female,Urban,26971.0,Food,29,8,144,3044.0,Books,568.0,7,True,575.0,0.8888888888888888,0.5986716950906117,0.8998426098154243,0.7593865237723176,35-44,Low,1
#444,57,Female,Suburban,49139.0,Travel,27,1,88,4476.0,Home & Kitchen,359.0,49,True,408.0,0.1111111111111111,0.8973734272269132,0.6343460358340886,0.5172526458355198,55-64,Low,4
#445,62,Male,Suburban,105445.0,Travel,29,9,53,695.0,Electronics,334.0,9,True,343.0,1.0,0.10869238727764244,0.5310090459611135,0.5520124788710504,55-64,High,2
#446,18,Male,Suburban,97067.0,Technology,10,8,36,2086.0,Electronics,169.0,41,True,210.0,0.8888888888888888,0.3988419050161866,0.31956566668256464,0.6114354239255404,<18,Medium,2
#447,33,Male,Urban,100257.0,Travel,3,1,35,2850.0,Apparel,339.0,42,True,381.0,0.1111111111111111,0.5582051196475653,0.5914214400406989,0.3603344478454743,25-34,Medium,0
#448,56,Male,Urban,104742.0,Technology,13,7,106,1174.0,Books,261.0,13,True,274.0,0.7777777777777777,0.20860728231485498,0.42131285671134,0.4860045627128187,55-64,High,1
#449,22,Female,Suburban,57711.0,Fashion,27,8,45,4069.0,Home & Kitchen,199.0,15,False,214.0,0.8888888888888888,0.8124770550345426,0.3259248660593631,0.7982071613714804,18-24,Low,4
#450,39,Female,Urban,26530.0,Food,3,9,118,4405.0,Books,211.0,5,True,216.0,1.0,0.8825634949771385,0.3291044657477623,0.8800640193144886,35-44,Low,1
#451,46,Male,Urban,31116.0,Travel,15,8,64,4321.0,Apparel,287.0,29,False,316.0,0.8888888888888888,0.8650418849914895,0.4880844501677239,0.8380772932629427,45-54,Low,0
#452,20,Female,Suburban,85794.0,Technology,16,9,194,4687.0,Health & Beauty,472.0,35,False,507.0,1.0,0.9413860427861028,0.7917362204098504,0.9527973412947313,18-24,Medium,3
#453,29,Female,Urban,21429.52,Sports,29,8,78,3680.0,Electronics,482.0,27,False,509.0,0.8888888888888888,0.7313353135533824,0.7949158200982497,0.8085924731088471,25-34,Low,2
#454,43,Female,Rural,99473.0,Travel,13,1,70,3107.0,Home & Kitchen,23.0,27,True,50.0,0.1111111111111111,0.6118129025798484,0.06519769161062622,0.3318355753219944,35-44,Medium,4
#455,33,Female,Rural,21898.0,Fashion,17,3,139,1069.0,Health & Beauty,560.0,8,True,568.0,0.3333333333333333,0.18670526983279379,0.888714010906027,0.3228887725153599,25-34,Low,3
#456,54,Male,Rural,24135.0,Fashion,3,6,64,680.0,Apparel,109.0,32,True,141.0,0.6666666666666666,0.10556352835163368,0.2098694774327912,0.3684905355015143,45-54,Low,0
#457,39,Male,Rural,26629.0,Sports,20,1,131,2924.0,Books,296.0,20,True,316.0,0.1111111111111111,0.5736408236825418,0.4880844501677239,0.3569468156739162,35-44,Low,1
#458,46,Female,Suburban,129472.0,Technology,11,0,106,4101.0,Electronics,7.99,10,True,17.990000000000002,0.0,0.8191519540766946,0.01430819859779654,0.37004919919429224,45-54,High,2
#459,31,Male,Suburban,145147.0,Travel,27,2,89,1311.0,Home & Kitchen,550.0,13,True,563.0,0.2222222222222222,0.23718419383906816,0.8807650116850289,0.29480938839608356,25-34,High,4
#460,45,Male,Suburban,105120.0,Technology,21,3,96,329.0,Health & Beauty,203.0,29,True,232.0,0.3333333333333333,0.032348229483029074,0.35454126325495616,0.2000108295928587,35-44,High,3
#461,22,Male,Rural,139798.0,Fashion,19,7,47,4384.0,Health & Beauty,325.0,35,True,360.0,0.7777777777777777,0.8781830924807262,0.558035643312507,0.8009859559475774,18-24,High,3
#462,64,Female,Rural,109087.0,Technology,22,5,128,3285.0,Electronics,244.0,8,True,252.0,0.5555555555555556,0.6489420285018189,0.3863372601389485,0.5806576388397133,55-64,High,2
#463,47,Female,Urban,85031.0,Fashion,11,1,87,601.0,Books,327.0,29,True,356.0,0.1111111111111111,0.08908487134132098,0.5516764439357085,0.14525583649716528,45-54,Medium,1
#464,63,Female,Urban,53380.0,Technology,28,8,166,2232.0,Apparel,47.0,31,False,78.0,0.8888888888888888,0.4292961318960051,0.10971208724821543,0.6041544680780238,55-64,Low,0
#465,22,Male,Rural,148266.27,Sports,16,1,163,173.92000000000002,Books,590.01,41,True,631.01,0.1111111111111111,0.0,0.9888872990890447,0.14888872990890448,18-24,High,1
#466,29,Female,Rural,132507.0,Food,21,4,44,3666.0,Books,13.0,30,True,43.0,0.4444444444444444,0.7284150452224409,0.054069092701228914,0.5331936796202214,25-34,High,1
#467,33,Female,Rural,37071.0,Sports,3,3,88,3155.0,Books,380.0,22,True,402.0,0.3333333333333333,0.6218252511430764,0.6248072367688908,0.4923020866912734,25-34,Low,1
#468,43,Male,Rural,40074.0,Sports,22,6,76,788.0,Electronics,365.0,21,False,386.0,0.6666666666666666,0.12809131261889664,0.599370439261697,0.4175781346046732,35-44,Low,2
#469,43,Female,Urban,110724.0,Food,6,7,96,486.0,Electronics,342.0,12,True,354.0,0.7777777777777777,0.06509695290858725,0.5484968442473093,0.4341433132335952,35-44,High,2
#470,38,Female,Rural,87843.0,Food,14,4,166,1069.0,Apparel,221.0,11,True,232.0,0.4444444444444444,0.18670526983279379,0.35454126325495616,0.3194714977502528,35-44,Medium,0
#471,56,Male,Urban,59901.0,Travel,24,9,43,3560.0,Books,73.0,2,False,75.0,1.0,0.7063044421453125,0.10494268771561659,0.7783312677369523,55-64,Medium,1
#472,53,Male,Rural,31205.0,Travel,18,4,106,1105.0,Electronics,46.0,41,True,87.0,0.4444444444444444,0.19421453125521476,0.12402028584601196,0.29979856764944784,45-54,Low,2
#473,50,Male,Rural,75661.0,Sports,17,1,178,3152.0,Apparel,504.0,2,False,506.0,0.1111111111111111,0.6211994793578747,0.7901464205656508,0.40855440776760865,45-54,Medium,0
#474,47,Female,Rural,144661.0,Sports,4,7,178,3517.0,Apparel,274.0,34,False,308.0,0.7777777777777777,0.6973350465574208,0.4753660514141269,0.711337376092252,45-54,High,0
#475,54,Female,Urban,25906.0,Fashion,23,1,160,2402.0,Books,555.0,3,False,558.0,0.1111111111111111,0.46475653305743747,0.8728160124640307,0.34642204112224995,45-54,Low,1
#476,40,Female,Urban,22591.0,Fashion,15,9,80,2383.0,Home & Kitchen,208.0,16,False,224.0,1.0,0.46079331175115973,0.34182286450135924,0.6915392767381577,35-44,Low,4
#477,27,Male,Suburban,145576.0,Travel,11,5,12,1707.0,Books,124.0,4,True,128.0,0.5555555555555556,0.319786069485699,0.1892020794581962,0.41282393921438415,25-34,High,1
#478,22,Male,Rural,82987.0,Travel,26,7,67,4466.0,Home & Kitchen,10.0,23,False,33.0,0.7777777777777777,0.8952875212762407,0.03817109425923276,0.7566964940002315,18-24,Medium,4
#479,53,Female,Suburban,83370.0,Fashion,3,5,41,222.0,Apparel,329.0,20,False,349.0,0.5555555555555556,0.010029035810833357,0.5405478450263113,0.30856785061750613,45-54,Medium,0
#480,51,Female,Suburban,100685.0,Fashion,3,3,40,1380.0,Electronics,187.0,25,True,212.0,0.3333333333333333,0.2515769448987084,0.3227452663709639,0.29548415184151516,45-54,Medium,2
#481,48,Male,Urban,130454.0,Technology,16,3,91,3827.0,Health & Beauty,543.0,30,True,573.0,0.3333333333333333,0.7619981310282682,0.896663010127025,0.5825654599754233,45-54,High,3
#482,27,Male,Urban,125487.0,Technology,5,5,52,358.0,Apparel,60.0,18,True,78.0,0.5555555555555556,0.0383973567399793,0.10971208724821543,0.27825001925781223,25-34,High,0
#483,36,Male,Suburban,74400.0,Fashion,21,3,144,1047.0,Electronics,442.0,42,False,484.0,0.3333333333333333,0.18211627674131428,0.7551708239932593,0.30746940693291736,35-44,Medium,2
#484,49,Male,Rural,45150.0,Technology,29,7,114,624.0,Apparel,217.0,11,True,228.0,0.7777777777777777,0.09388245502786771,0.3481820638781577,0.4270653111503562,45-54,Low,0
#485,18,Female,Urban,51852.0,Food,10,8,11,987.0,Books,7.99,29,False,36.99,0.8888888888888888,0.16960084103727932,0.04451439563758923,0.4807718180305346,<18,Low,1
#486,22,Male,Rural,62870.0,Travel,19,0,70,307.0,Home & Kitchen,536.0,17,False,553.0,0.0,0.02775923639154957,0.8648670132430327,0.09897835770050059,18-24,Medium,4
#487,62,Female,Rural,139796.0,Travel,25,3,23,3482.0,Apparel,356.0,26,True,382.0,0.3333333333333333,0.6900343757300671,0.5930112398848986,0.5198165930670201,55-64,High,0
#488,21,Female,Suburban,72756.0,Fashion,4,3,189,2894.0,Electronics,165.0,23,True,188.0,0.3333333333333333,0.5673831058305243,0.2845900701101731,0.43378140463475323,18-24,Medium,2
#489,33,Female,Suburban,135357.0,Sports,29,1,15,248.0,Books,91.0,48,True,139.0,0.1111111111111111,0.01545239128258185,0.20668987774439196,0.07762256385160103,25-34,High,1
#490,41,Male,Suburban,139052.0,Fashion,29,5,112,537.0,Health & Beauty,167.0,20,True,187.0,0.5555555555555556,0.07573507325701698,0.2830002702659735,0.312380809992255,35-44,High,3
#491,33,Male,Suburban,76481.0,Technology,19,2,19,2302.0,Books,207.0,45,True,252.0,0.2222222222222222,0.4438974735507125,0.3863372601389485,0.3383875891117155,25-34,Medium,1
#492,19,Male,Urban,21429.52,Sports,11,6,80,3849.0,Home & Kitchen,282.0,2,True,284.0,0.6666666666666666,0.7665871241197476,0.4372108551533362,0.6886852913692201,18-24,Low,4
#493,45,Male,Urban,53691.0,Technology,2,4,99,3261.0,Books,65.0,24,False,89.0,0.4444444444444444,0.6439358542202049,0.1271998855344112,0.5024911229525334,35-44,Low,1
#494,49,Female,Suburban,21429.52,Food,10,3,167,4001.0,Health & Beauty,516.0,31,False,547.0,0.3333333333333333,0.7982928945699695,0.855328214177835,0.5947646239742698,45-54,Low,3
#495,44,Male,Urban,87065.0,Technology,29,4,158,4553.0,Electronics,157.0,27,True,184.0,0.4444444444444444,0.9134349030470914,0.27823087073337466,0.6388687934445286,35-44,Medium,2
#496,37,Male,Suburban,148266.27,Food,11,7,135,3345.0,Apparel,306.0,2,False,308.0,0.7777777777777777,0.6614574642058538,0.4753660514141269,0.6951924640340469,35-44,High,0
#497,41,Female,Rural,46170.0,Food,25,2,197,4651.0,Home & Kitchen,395.0,14,False,409.0,0.2222222222222222,0.9338767813636818,0.6359358356782882,0.5838381351814856,35-44,Low,4
#498,29,Male,Rural,28438.0,Technology,20,6,106,2923.0,Health & Beauty,74.0,4,False,78.0,0.6666666666666666,0.5734322330874745,0.10971208724821543,0.569015713614185,25-34,Low,3
#499,52,Female,Rural,40095.0,Technology,16,5,83,4824.0,Home & Kitchen,187.0,49,False,236.0,0.5555555555555556,0.969962954310316,0.3609004626317546,0.7225733757028177,45-54,Low,4
#500,50,Female,Suburban,36154.0,Food,19,0,124,3370.0,Books,574.0,13,False,587.0,0.0,0.6666722290825351,0.9189202079458196,0.3918945238817228,45-54,Low,1
#501,50,Female,Rural,28004.0,Sports,23,6,179,585.0,Home & Kitchen,337.0,36,False,373.0,0.6666666666666666,0.08574742182024497,0.5787030412871019,0.39645664394782043,45-54,Low,4
#502,60,Female,Urban,29752.0,Food,24,6,60,299.0,Health & Beauty,568.0,35,True,603.0,0.6666666666666666,0.02609051163101158,0.9443570054530135,0.4061764307792566,55-64,Low,3
#503,54,Female,Rural,75426.0,Travel,11,0,65,4566.0,Apparel,240.0,44,True,284.0,0.0,0.9161465807829656,0.4372108551533362,0.45598704686766817,45-54,Medium,0
#504,29,Female,Rural,128896.0,Food,14,8,50,2082.0,Apparel,533.0,8,True,541.0,0.8888888888888888,0.3980075426359176,0.8457894151126373,0.6636823356974266,25-34,High,0
#505,20,Female,Rural,46819.0,Sports,2,5,41,1571.0,Home & Kitchen,141.0,2,False,143.0,0.5555555555555556,0.29141774855655306,0.21304907712119042,0.4024428945625679,18-24,Low,4
#506,18,Female,Urban,122168.0,Travel,23,1,24,4443.0,Electronics,265.0,6,True,271.0,0.1111111111111111,0.890489937589694,0.4165434571787412,0.49237481763323643,<18,High,2
#507,50,Male,Suburban,112051.0,Fashion,28,4,71,4968.0,Home & Kitchen,139.0,31,True,170.0,0.4444444444444444,0.9999999999999999,0.25597367291458006,0.6755973672914579,45-54,High,4
#508,57,Male,Urban,147905.0,Fashion,5,3,164,2411.0,Books,459.0,10,True,469.0,0.3333333333333333,0.4666338484130427,0.731323826330265,0.4331176144188957,55-64,High,1
#509,27,Male,Suburban,44217.0,Sports,27,6,37,3473.0,Apparel,70.0,44,False,114.0,0.6666666666666666,0.6881570603744618,0.16694488163940158,0.626365165332448,25-34,Low,0
#510,60,Male,Suburban,145949.0,Food,5,7,73,2178.0,Apparel,385.0,21,True,406.0,0.7777777777777777,0.4180322397623736,0.6311664361456892,0.601231151507637,55-64,High,0
#511,61,Female,Rural,108708.0,Technology,19,0,196,1621.0,Apparel,198.0,42,False,240.0,0.0,0.30184727830991553,0.3672596620085531,0.1725572414403173,55-64,High,0
#512,46,Male,Suburban,52994.0,Sports,21,4,195,704.0,Electronics,205.0,10,True,215.0,0.4444444444444444,0.11056970263324767,0.3275146659035627,0.2825078327753177,45-54,Low,2
#513,30,Female,Urban,35036.0,Travel,12,2,139,3948.0,Electronics,568.0,23,True,591.0,0.2222222222222222,0.7872375930314054,0.925279407322618,0.5467848575963942,25-34,Low,2
#514,29,Male,Urban,97275.0,Travel,18,0,136,3442.0,Health & Beauty,431.0,3,True,434.0,0.0,0.681690751927377,0.6756808317832785,0.3743289215456475,25-34,Medium,3
#515,48,Male,Suburban,117756.0,Fashion,4,2,45,1517.0,Home & Kitchen,325.0,32,False,357.0,0.2222222222222222,0.28015385642292157,0.5532662437799082,0.2813958597683055,45-54,High,4
#516,63,Male,Rural,69416.0,Travel,22,5,123,4697.0,Home & Kitchen,442.0,20,False,462.0,0.5555555555555556,0.9434719487367753,0.7201952274208677,0.7465818996736358,55-64,Medium,4
#517,19,Female,Rural,29587.0,Sports,17,6,22,3975.0,Books,288.0,10,False,298.0,0.6666666666666666,0.7928695390982211,0.4594680529721308,0.7027380978914125,18-24,Low,1
#518,52,Male,Urban,130053.0,Travel,10,7,24,3033.0,Apparel,226.0,29,False,255.0,0.7777777777777777,0.596377198544872,0.39110665967154734,0.6574804053123471,45-54,High,0
#519,40,Female,Rural,115665.0,Sports,20,3,98,648.0,Electronics,64.0,41,False,105.0,0.3333333333333333,0.0988886293094817,0.15263668304160505,0.20976355149342726,35-44,High,2
#520,34,Female,Suburban,21429.52,Technology,6,2,197,938.0,Books,560.0,46,True,606.0,0.2222222222222222,0.1593799018789841,0.9491264049856123,0.2666335963441041,25-34,Low,1
#521,43,Male,Suburban,50930.0,Fashion,25,4,31,3915.0,Books,498.0,34,True,532.0,0.4444444444444444,0.7803541033941861,0.8314812165148407,0.6343074681788679,35-44,Low,1
#522,25,Male,Urban,101835.0,Travel,14,8,83,947.0,Electronics,60.0,37,False,97.0,0.8888888888888888,0.16125721723458933,0.13991828428800812,0.48655757618436596,18-24,High,2
#523,46,Male,Suburban,142232.0,Sports,11,5,34,4809.0,Home & Kitchen,397.0,20,False,417.0,0.5555555555555556,0.9668340953843072,0.6486542344318851,0.7499407663661267,45-54,High,4
#524,43,Female,Urban,50090.0,Food,11,8,110,4607.0,Apparel,257.0,8,True,265.0,0.8888888888888888,0.9246987951807228,0.40700465811354347,0.8568149236426796,35-44,Low,0
#525,27,Male,Suburban,107489.0,Fashion,29,5,185,4873.0,Home & Kitchen,577.0,7,False,584.0,0.5555555555555556,0.9801838934686112,0.9141508084132208,0.7824978329021972,25-34,High,4
#526,43,Female,Urban,72142.0,Technology,18,1,180,4354.0,Books,239.0,6,True,245.0,0.1111111111111111,0.8719253746287087,0.37520866122955115,0.47988728470587405,35-44,Medium,1
#527,51,Female,Rural,131979.0,Sports,27,4,126,4568.0,Apparel,38.0,11,False,49.0,0.4444444444444444,0.9165637619731001,0.0636078917664266,0.6188144820645376,45-54,High,0
#528,58,Male,Suburban,46475.0,Technology,23,8,175,2372.0,Health & Beauty,25.0,44,True,69.0,0.8888888888888888,0.45849881520542,0.0954038886504189,0.615864855707481,55-64,Low,3
#529,24,Male,Suburban,38888.0,Technology,22,7,50,3420.0,Books,410.0,18,False,428.0,0.7777777777777777,0.6771017588358976,0.6661420327180808,0.7213099947479621,18-24,Low,1
#530,21,Female,Urban,63732.0,Travel,18,6,182,2658.0,Home & Kitchen,461.0,42,False,503.0,0.6666666666666666,0.5181557253946534,0.785377021033052,0.6117077785308992,18-24,Medium,4
#531,62,Female,Urban,101623.0,Travel,24,0,97,4798.0,Home & Kitchen,571.0,29,True,600.0,0.0,0.9645395988385675,0.9395876059204146,0.5280015800693969,55-64,High,4
#532,28,Female,Suburban,66305.0,Sports,23,3,177,4411.0,Home & Kitchen,417.0,25,True,442.0,0.3333333333333333,0.883815038547542,0.6883992305368755,0.6165566904000814,25-34,Medium,4
#533,46,Male,Urban,66037.0,Food,11,6,119,2096.0,Electronics,357.0,21,False,378.0,0.6666666666666666,0.4009278109668591,0.5866520405081,0.5390827189858965,45-54,Medium,2
#534,53,Female,Suburban,29346.0,Sports,21,6,129,3773.0,Books,383.0,46,False,429.0,0.6666666666666666,0.7507342388946366,0.6677318325622804,0.7046035907588145,45-54,Low,1
#535,42,Male,Rural,21429.52,Food,12,5,106,1664.0,Apparel,158.0,3,True,161.0,0.5555555555555556,0.31081667389780726,0.24166547431678348,0.4140340506856916,35-44,Low,0
#536,38,Female,Urban,32763.0,Technology,5,7,154,4118.0,Home & Kitchen,569.0,18,False,587.0,0.7777777777777777,0.8226979941928378,0.9189202079458196,0.8121061181813589,35-44,Low,4
#537,53,Female,Suburban,79165.0,Fashion,23,5,66,1940.0,Home & Kitchen,433.0,24,True,457.0,0.5555555555555556,0.36838767813636814,0.7122462281998696,0.48699907798135267,45-54,Medium,4
#538,27,Male,Rural,127481.0,Sports,9,9,139,3391.0,Electronics,48.0,47,True,95.0,1.0,0.6710526315789473,0.1367386845996089,0.7656475526704872,25-34,High,2
#539,54,Female,Rural,89615.0,Sports,27,2,105,2987.0,Apparel,328.0,38,False,366.0,0.2222222222222222,0.5867820311717785,0.5675744423777047,0.42080935826507077,45-54,Medium,0
#540,26,Male,Suburban,56116.0,Food,25,3,130,826.0,Books,433.0,10,True,443.0,0.3333333333333333,0.13601775523145213,0.6899890303810751,0.280206892892261,25-34,Low,1
#541,41,Male,Urban,140987.0,Technology,9,2,71,1344.0,Health & Beauty,431.0,27,True,458.0,0.2222222222222222,0.2440676834762874,0.7138360280440693,0.28121406036873625,35-44,High,3
#542,52,Female,Suburban,105751.0,Technology,22,0,146,3560.0,Electronics,56.0,12,False,68.0,0.0,0.7063044421453125,0.09381408880621929,0.3272184078460126,45-54,High,2
#543,52,Male,Rural,111353.0,Food,10,9,77,3818.0,Books,577.0,7,True,584.0,1.0,0.7601208156726629,0.9141508084132208,0.8834694478940204,45-54,High,1
#544,53,Male,Suburban,110301.0,Technology,22,4,90,1165.0,Health & Beauty,268.0,17,True,285.0,0.4444444444444444,0.20672996695924975,0.4388006549975358,0.33690855063141595,45-54,High,3
#545,35,Female,Urban,115648.0,Travel,19,0,26,4871.0,Home & Kitchen,69.0,1,True,70.0,0.0,0.9797667122784767,0.09699368849461852,0.45059438937477636,25-34,High,4
#546,56,Male,Rural,45556.0,Fashion,1,0,126,382.0,Home & Kitchen,449.0,26,True,475.0,0.0,0.0434035310215933,0.7408626253954628,0.09361785149926327,55-64,Low,4
#547,49,Male,Suburban,79042.0,Sports,7,1,59,1181.0,Apparel,257.0,15,False,272.0,0.1111111111111111,0.21006741648032573,0.4181332570229408,0.18634366311844064,45-54,Medium,0
#548,41,Male,Urban,38099.0,Fashion,4,3,121,3985.0,Health & Beauty,490.0,33,True,523.0,0.3333333333333333,0.7949554450488936,0.8171730179170442,0.5894472520637065,35-44,Low,3
#549,40,Female,Rural,129089.0,Sports,1,5,103,2981.0,Home & Kitchen,49.0,37,False,86.0,0.5555555555555556,0.585530487601375,0.12243048600181236,0.5257317680208,35-44,High,4
#550,49,Male,Urban,65096.0,Travel,15,7,177,2684.0,Home & Kitchen,316.0,47,True,363.0,0.7777777777777777,0.5235790808664019,0.5628050428451058,0.6418910906743914,45-54,Medium,4
#551,54,Female,Rural,91986.0,Technology,8,2,195,3070.0,Apparel,413.0,31,False,444.0,0.2222222222222222,0.6040950505623602,0.6915788302252747,0.44100065577558956,45-54,Medium,0
#552,29,Female,Suburban,33230.0,Food,12,0,94,1252.0,Books,434.0,35,True,469.0,0.0,0.22487734873010048,0.731323826330265,0.17432718956157173,25-34,Low,1
#553,30,Male,Urban,49009.0,Travel,22,2,158,3597.0,Home & Kitchen,7.99,1,False,8.99,0.2222222222222222,0.7140222941628007,0.0,0.4213100323732603,25-34,Low,4
#554,40,Male,Rural,90969.0,Fashion,22,2,155,1047.0,Electronics,145.0,8,True,153.0,0.2222222222222222,0.18211627674131428,0.22894707556318658,0.20484703208991006,35-44,Medium,2
#555,42,Male,Urban,53866.0,Food,18,4,192,4860.0,Electronics,366.0,12,True,378.0,0.4444444444444444,0.977472215732737,0.5866520405081,0.6985277011305416,35-44,Low,2
#556,52,Female,Urban,125400.0,Technology,15,3,166,1817.0,Books,420.0,19,True,439.0,0.3333333333333333,0.3427310349430965,0.6836298310042765,0.37259194882482105,45-54,High,1
#557,58,Male,Suburban,104246.0,Travel,17,3,161,173.92000000000002,Health & Beauty,573.0,25,True,598.0,0.3333333333333333,0.0,0.9364080062320154,0.24364080062320154,55-64,High,3
#558,47,Male,Urban,96975.0,Food,29,8,83,736.0,Apparel,561.0,32,False,593.0,0.8888888888888888,0.11724460167539966,0.9284590070110174,0.5456059714550315,45-54,Medium,0
#559,34,Male,Rural,61855.0,Travel,14,6,118,413.0,Electronics,444.0,12,False,456.0,0.6666666666666666,0.04986983946867803,0.71065642835567,0.3935070705964721,25-34,Medium,2
#560,37,Male,Rural,101557.0,Travel,14,3,154,3497.0,Electronics,434.0,13,True,447.0,0.3333333333333333,0.6931632346560758,0.6963482297578735,0.5315582785710214,35-44,High,2
#561,42,Male,Rural,26416.0,Technology,18,2,27,664.0,Books,555.0,28,False,583.0,0.2222222222222222,0.1022260788305577,0.9125610085690211,0.23725783633065306,35-44,Low,1
#562,39,Female,Rural,92516.0,Sports,20,5,51,1701.0,Health & Beauty,57.0,1,True,58.0,0.5555555555555556,0.3185345259152955,0.07791609036422313,0.40113214569830524,35-44,Medium,3
#563,30,Female,Suburban,75915.0,Food,18,2,110,925.0,Health & Beauty,562.0,6,True,568.0,0.2222222222222222,0.15666822414310985,0.888714010906027,0.25937210195500215,25-34,Medium,3
#564,36,Male,Urban,38058.0,Technology,16,5,54,3770.0,Books,178.0,8,False,186.0,0.5555555555555556,0.7501084671094349,0.28141047042177386,0.615689857241423,35-44,Low,1
#565,53,Male,Suburban,96637.0,Travel,1,8,91,1125.0,Electronics,293.0,4,False,297.0,0.8888888888888888,0.19838634315655976,0.4578782531279312,0.5350616797332449,45-54,Medium,2
#566,29,Male,Urban,60718.0,Technology,23,5,26,2351.0,Apparel,46.0,5,False,51.0,0.5555555555555556,0.45411841270900777,0.06678749145482583,0.46103203486453614,25-34,Medium,0
#567,58,Male,Urban,52602.0,Sports,27,3,82,4857.0,Electronics,170.0,25,True,195.0,0.3333333333333333,0.9768464439475352,0.2957186690195704,0.6191527666783478,55-64,Low,2
#568,36,Female,Urban,94658.0,Food,11,4,23,904.0,Health & Beauty,271.0,22,True,293.0,0.4444444444444444,0.1522878216466976,0.4515190537511327,0.3136814251161272,35-44,Medium,3
#569,29,Male,Suburban,98112.0,Sports,15,5,186,2551.0,Electronics,417.0,28,False,445.0,0.5555555555555556,0.4958365317224577,0.6931686300694743,0.5424433022820534,25-34,Medium,2
#570,26,Female,Urban,78067.0,Fashion,12,2,166,4731.0,Apparel,139.0,39,True,178.0,0.2222222222222222,0.9505640289690618,0.26869207166817693,0.5546230202028956,25-34,Medium,0
#571,24,Female,Suburban,47516.0,Food,8,7,141,1491.0,Home & Kitchen,247.0,23,False,270.0,0.7777777777777777,0.2747305009511731,0.41495365733454154,0.5151240911614821,18-24,Low,4
#572,45,Male,Rural,148266.27,Sports,22,3,91,1335.0,Electronics,148.0,4,False,152.0,0.3333333333333333,0.2421903681206822,0.22735727571898695,0.28172139322620565,35-44,High,2
#573,31,Female,Rural,107969.0,Travel,20,7,157,4132.0,Books,230.0,4,False,234.0,0.7777777777777777,0.8256182625237793,0.3577208629433554,0.7573003044300363,25-34,High,1
#574,48,Female,Urban,21429.52,Food,6,9,129,3380.0,Home & Kitchen,374.0,47,False,421.0,1.0,0.6687581350332076,0.6550134338086835,0.8164425041458118,45-54,Low,4
#575,36,Female,Suburban,57346.0,Food,3,9,129,4823.0,Books,80.0,21,False,101.0,1.0,0.9697543637152487,0.14627748366480658,0.9010172120383425,35-44,Low,1
#576,64,Female,Rural,94663.0,Technology,28,2,56,4944.0,Books,65.0,37,False,102.0,0.2222222222222222,0.994993825718386,0.14786728350900621,0.5625339499241744,55-64,Medium,1
#577,33,Male,Suburban,30487.0,Travel,24,9,116,3649.0,Books,88.0,41,True,129.0,1.0,0.7248690051062977,0.1907918793023958,0.7952702402280735,25-34,Low,1
#578,22,Male,Suburban,21429.52,Fashion,26,6,117,4300.0,Electronics,88.0,2,True,90.0,0.6666666666666666,0.8606614824950772,0.12878968537861082,0.7001766356606458,18-24,Low,2
#579,52,Female,Urban,143950.0,Sports,13,8,18,4241.0,Health & Beauty,204.0,7,False,211.0,0.8888888888888888,0.8483546373861095,0.32115546652676424,0.8138751334764257,45-54,High,3
#580,29,Male,Rural,87494.0,Technology,13,3,88,1454.0,Home & Kitchen,382.0,49,False,431.0,0.3333333333333333,0.26701264893368487,0.6709114322506796,0.3372468352452262,25-34,Medium,4
#581,42,Male,Urban,96229.0,Sports,2,7,164,1936.0,Apparel,476.0,16,False,492.0,0.7777777777777777,0.3675533157560992,0.7678892227468562,0.5921879143649302,35-44,Medium,0
#582,38,Male,Urban,124648.0,Fashion,5,2,24,2992.0,Health & Beauty,573.0,17,True,590.0,0.2222222222222222,0.5878249841471147,0.9236896074784184,0.4568902036140434,35-44,High,3
#583,53,Male,Rural,58547.0,Fashion,17,6,28,2596.0,Electronics,539.0,20,False,559.0,0.6666666666666666,0.5052231085004839,0.8744058123082304,0.6147909800560407,45-54,Medium,2
#584,40,Male,Rural,48795.0,Food,6,2,99,2683.0,Books,214.0,23,False,237.0,0.2222222222222222,0.5233704902713346,0.36249026247595423,0.371765746869696,35-44,Low,1
#585,33,Female,Suburban,75296.0,Fashion,2,6,189,2658.0,Apparel,74.0,34,False,108.0,0.6666666666666666,0.5181557253946534,0.15740608257420388,0.5489106846850144,25-34,Medium,0
#586,56,Male,Rural,41447.0,Sports,4,9,35,3718.0,Home & Kitchen,61.0,11,True,72.0,1.0,0.7392617561659379,0.10017328818301775,0.7926851190929739,55-64,Low,4
